name	x	y
Aussenac- Gilles, Nathalie	272.19904656409426	1163.413557720708
Shvadron, Uzi	-524.7223549030547	-33.31397533267079
Martorell, Xavier	-508.381547712786	-40.506084862527985
Carpenter, Paul	-551.1400908186905	-44.14084656744343
Pop, Antoniu	-547.8219313810683	-54.31187674148122
Cornero, Marco	-513.6895984140749	-51.962188062361115
Rohou, Erven	-540.016163838591	-34.62112825341189
Ramírez, Alex	-531.5070814935502	-26.881093876745446
Nuzman, Dorit	-539.560533784588	-59.629068488711866
Rodenas, David	-549.0831549627636	-32.44491209303278
Pop, Sebastian	-526.8523021916371	-13.5621321889015
Ayguadé, Eduard	-518.4970000767978	-40.6149436165076
Lindwer, Menno	-514.5983698732668	-25.09187004976734
Rosen, Ira	-538.208819164183	-45.65531323551127
Munk, Harm	-493.6310957670192	-56.67723236148702
Ferrer, Roger	-528.2353197649151	-57.31208917048938
Chamski, Zbigniew	-526.1889564393434	-76.56962323440229
Zaks, Ayal	-517.9496703296018	-77.8301041093809
Duranton, Marc	-488.3858679602405	-48.82195858822851
Ladelsky, Razya	-537.1953528729086	-14.580889511377102
Ornstein, Andrea	-525.894512514059	-47.90638365592285
Gouraud, Sandrine-Dominique	148.81608054785303	-168.89211052581976
Drevet, Christine	-198.70932351381012	-393.97900411563455
Wallon, Claire	-119.42949868540883	-407.8082524908326
Sun, Tao	-83.14308203933844	-348.3083950603965
Herrbach, Claire	-181.98573460969655	-371.39523381525544
Ferraro, Pascal	-145.8980152424219	-392.02998638074246
Liu, Wei	-67.84061492336949	-381.84849357140433
Sagot, Marie-France	-159.4493623117462	-409.74617260583153
Touzet, Helene	-188.2056481242136	-329.97311376146956
Lassaigne, Richard	174.8119426013033	-180.5610075094208
Oudinet, Johan	166.62160137278002	-156.6559154264989
Fu, Xiang-Dong	-82.16964260026178	-393.2660858726148
Touzet, Hélène	-165.69637836500806	-396.38582243480784
Thermes, Claude	-180.94364486013217	-412.5575120207687
Leclerc, Fabrice	-153.30059468687008	-383.07807104523386
Zhang, Yi	-98.45331061016165	-382.2021801260808
Chauve, Cedric	-145.98643200405778	-405.9947454644673
Hu, Zexi	-68.19495213465993	-362.8314519324652
Termier, Michel	-168.09537604975228	-421.8172745184294
Dulucq, Serge	-169.50425896134897	-337.56350729509234
Clote, Peter	-159.51478082112874	-497.86119267049463
D'Aubenton-Carafa, Yves	-181.59477503322842	-397.49348082602916
Gaudel, Marie-Claude	183.8628795526774	-161.939492769064
De Monte, Antoine	-161.99438771651643	-372.5321118009404
Blin, Guillaume	-203.46853601146353	-343.99845163362227
Ouangraoua, Aida	-171.95199401479206	-381.94783024532666
Darty, Kévin	-123.17543476745158	-424.25826737315435
Zhou, Yu	-98.71976594664983	-361.5126101816836
Allali, Julien	-193.84545862733611	-407.1909819631469
Gautheret, Daniel	-191.22696524358457	-382.5131639564636
Morarescu, Irinel-Constantin	1309.0231569966347	1655.877301004262
Girard, Antoine	1226.0423253809186	1662.764312183598
Tassi, Enrico	-475.5056752897518	639.248298243969
Gonthier, Georges	-462.7279376428884	664.3383476253092
Marrakchi-Kacem, L.	1551.571541793066	-567.052672655334
Leboyer, M.	1531.644645811028	-553.7617162974142
Guevara, P.	1533.172701225164	-573.5932824924515
Poupon, C.	1545.6768967880796	-595.2853803514081
Lebihan, D.	1513.5784986787899	-563.5892276963983
Duclap, D.	1559.9163902791927	-585.2157424950742
Houenou, J.	1528.4633752241532	-597.4582003726713
Mangin, J.-F.	1513.586867153445	-584.6120795752645
Mounier, Hugues	1219.7664886013235	1738.3429756667128
Ben Attia, Selma	1195.3282411786292	1710.5416902192514
Achour, Abdennebi	1216.0610332559115	1693.9174843858698
Salhi, Salah	1203.0380566045212	1680.4796192782883
Woittennek, Franck	1197.174407386099	1693.932857114482
Ksouri, Mekki	1185.4386151695926	1683.74614674964
Dambrine, Michel	1213.213065076206	1709.169383250539
Luo, Lianjie	-642.6330949782684	-143.85826871438897
Long, Shun	-647.2493876760552	-163.50624643444962
Chen, Yang	-629.8187161207697	-180.1989719202822
Wu, Chengyong	-611.1453135170599	-159.48541752916117
Hamdouni,, Abdelkader	178.27891801025703	1486.6894684212657
Khadraoui, Samia	151.70505098232684	1489.8470222973456
Haouas, Nabiha	176.87307645424414	1511.7376258151876
Miller, Raymond	1455.1425141510522	-750.2493736853064
Savic, Radojka	1430.0004117405647	-762.6829699075051
Karlsson, Mats	1450.1958973503652	-769.8353098058094
Benbouzid, D.	1365.1812762794814	1148.624121120241
Ormándi, R.	1333.3710863851484	1154.999015291792
Szarvas, G.	1322.5089464045861	1166.8859950781978
Élteto, T.	1347.3838178093752	1148.2462699905757
Jelasity, M.	1329.5347283902938	1184.3976794772843
Hegedűs, I.	1361.7433799358987	1165.6580801678426
Casagrande, N.	1345.5596812220317	1172.3616684514684
Collin, F.-D.	1379.5860636778934	1172.403621542084
Busa-Fekete, R.	1359.9212184409776	1194.4030344435193
Bourgeot, Jean-Matthieu	1185.2543309620344	1973.0365649642522
Delaleau, Emmanuel	1167.2478054820301	1964.8007408277276
Calloch, Sylvain	1145.9322108044103	1987.0163371881354
Arbab-Chirani, Shabnam	1167.7410381347313	1986.273800954237
Gédouin, Pierre-Antoine	1144.0548275590781	1962.9418465839124
Apparigliato, Romain	-1237.149853739926	565.8889123662108
Auchapt, Sophie	-1264.5388966292655	567.8097208121401
Segala, Roberto	-951.3147102831553	916.0277809447505
Turrini, Andrea	-967.3366885073169	903.9428291482183
De Sutter, Bjorn	-444.48115833831787	-60.64826388424973
Ramirez, Alex	-439.01817246049507	-78.8430679848452
Navarro, Nacho	-470.5661071574996	-92.91669277756475
Katevenis, Manolis	-430.02139218969205	-57.06907776218348
Falsafi, Babak	-454.041248705209	-53.460856937146595
Maebe, Jonas	-430.60565472593663	-70.2192678567988
De Bosschere, Koen	-440.82256560412446	-45.89500671387755
Yehia, Sami	-379.9588947541803	-85.27137280129949
Gaydadjiev, Georgi	-452.17483834841204	-80.24908847249388
Valero, Mateo	-458.8729991750579	-68.47476833250008
Hudelot, Céline	671.9204216438088	-762.2749273112792
Maglo, Adrien	667.6206326889062	-737.2723249181695
Courbet, Clement	692.3518387700839	-743.8101891520729
Tang, Ruoping	1240.2180494399665	1576.6547011977013
Merhi, Faten	1227.9678754230708	1554.7254195399332
Marie, Jean-Pierre	1226.3597920676484	1570.5977011571194
Ozbay, Hitay	1258.002123782317	1561.893349804329
Milosavljevic, Nikola	655.3845157311051	-455.738628517117
Morozov, Dmitriy	652.7844599682413	-503.2318447768025
Guibas, Leonidas J.	689.3858540787377	-515.7272193738082
Ovsjanikov, Maks	734.8837054456573	-494.54480927475714
Fröschle, Sibylle	-1112.0067191701687	850.905911829349
Walter, Eric	1540.789668509361	1596.4842349251594
Kieffer, Michel	1546.8092670003523	1621.6193402811923
Nutt, Werner	291.5083435134779	796.466656403758
Chan, T-H. Hubert	275.31728129813825	780.8745677612295
Chan, T.-H. Hubert	267.12062593264125	791.0551253167932
Dotu, Ivan	-164.65154585975822	-529.1966697367128
Lorenz, William Andrew	-177.5404855011397	-514.3699188291623
Waldispühl, Jérôme	-197.6401298472773	-483.04867594181667
Lorenz, William	-123.5746748339062	-520.6826501270773
Istrate, R.	-140.58064395815765	-522.9586536328515
Lorenz, William A	-174.26002861305147	-545.9142879628462
Devadas, Srinivas	-193.99785254181174	-498.57066889079726
Senter, Evan	-186.5142739482221	-525.8487515819068
Berger, Bonnie	-200.64249084137936	-512.541441437708
Janssen, Stefan	-142.93510100349403	-552.0139872684424
Porcelli, E.	-116.4083272800291	-507.8979402381471
Fabrizzio, Ferrè	-113.74476016946997	-494.3865780123125
Brizzi, R.	1885.1090073439316	-568.0343762366488
Capdeboscq, Y.	1858.1246659494564	-592.2925768105636
Briane, M.	1890.461294063717	-598.923432432058
Piatnitski, A.	1885.9459283154586	-535.1402457058828
Mikelic, A.	1897.7175158076336	-519.3201865967162
Edelsohn, David	-551.9587822207817	15.767329986809933
Jagasia, Harsha	-537.6483533310202	37.56575437230947
Sjödin, Jan	-539.0273528726119	24.715901619071325
Grosser, Tobias	-552.6799021302508	40.028620333629014
Li, Feng	-561.0970600948716	28.32862409814405
Pottier, François	-649.5149200257575	508.9504625391816
Li, Ren Cang	-134.72466886537114	444.9827443005086
Daumas, Marc	-159.66359064969214	442.84477689602875
Mériaux, Sébastien	1748.4204772628282	254.51452435511288
Roche, Alexis	1758.7205003185563	194.91284199495814
André, Jean	-1303.1230301155801	488.6444384270411
Osmolovskii, Nikolai	-1217.8373295522545	473.4580600113989
Ben Latifa, Imene	-1333.8009419612652	416.6853583214629
Trélat, Emmanuel	-1286.974104823034	384.41251751551863
Paraisy, Ruben	-1290.543667615323	507.46025048279995
Jaisson, Pascal	-1322.8074654537024	435.388545568849
Cornibert, Laurent	-1322.6914830940543	462.1987522771741
Vie, Jean-Léopold	-1306.4053772480936	459.20636187164354
Lebelle, M.	-1274.929460985433	493.7041669452519
Laurent-Varin, Julien	-1239.1701452576183	358.3169715767343
Christel, Thibault	-1246.6495667126253	478.8529330022598
Spiers, Grégoire	-1286.8871168779729	479.8653581399628
Bolte, Jérôme	-1239.8947964953732	452.84442347890837
Adam, Soizic	-1316.6771639547649	507.07953158990216
Veyrat, Sébastien	-1318.8665503278912	483.2513828429171
Tan, Xiaolu	-1336.9253699351177	476.76988266657474
Aouchiche, K.	-1276.1067253115975	370.1266150643317
Mnif, Mohamed	-1346.4766485824034	438.89503953268843
De La Vega, Constanza	-1199.765418102555	469.6241034950372
Barty, Kengy	-1259.2597189106127	502.3597406290773
Alvarez, Felipe	-1228.9988693794292	402.4487391558242
Bayen, Térence	-1287.0023654200265	407.31859573877574
Rasse, Anne	-114.34518389173765	344.9603092200978
Mounier, Laurent	-116.27652187787169	331.3713999602047
Vincent, Jean-Marc	-104.7278125895961	340.31348293026014
Timsit, Claude	-95.25166178021922	341.4916320297323
Bouhineau, Denis	-109.41670677270018	357.0519580131027
Guessarian, Irène	-122.203599022082	350.7071993990232
Lopes, Stéphane	-104.33282795154189	330.05446551118496
Cimellli, Claudio	-258.90205149407177	204.64230659573047
Rozoy, Brigitte	-77.47103913789847	310.01787323000076
Archambault, Jean-Pierre	-159.84448513704234	292.1810317059233
Cegielski, Patrick	-99.48137348714754	351.9527379833056
Wack, Benjamin	-253.6885145024415	192.36537454410862
Hadjaz, Areski	1190.806224228838	446.5344019540115
Savéant, Pierre	1165.5079511948452	451.24613531031645
Witt, Andreas	351.4707960263482	1754.219702064944
Lemnitzer, Lothar	381.79101385445347	1767.783977849689
Eger, Evelyn	1697.5905428496487	178.6480511620988
Jenatton, Rodolphe	1676.6404274590966	120.7786865222142
Bach, Francis	1662.2757620320801	126.31496685853483
Amadon, Alexis	1730.4009727727737	218.17750672844682
Obozinski, Guillaume	1666.3271913695414	145.06408774392156
Kleinschmidt, Andreas	1770.624944716506	227.34883480059324
Cointepas, Yann	1844.489001486443	256.22342951824845
Poupon, Cyril	1868.2877577089507	200.28372417852083
Rivière, Denis	1823.9527307390845	237.24211080273363
Mangin, Jean-François	1848.9090374281795	246.53580798635926
Marrakchi, Linda	1845.4084912907745	277.0005480317268
Cathier, Pascal	1832.7181118303806	204.21406665404302
Guevara, Pamela	1816.7671878447543	335.96011546159536
Perrin, Muriel	1834.9734349081932	219.5862683960647
Descoteaux, Maxime	1861.5011796201	245.55685504835847
Constantinesco, André	1821.5853597497826	211.17055054069795
El Kouby, Vincent	1848.4780596116084	214.16774900495216
Galbraith, Steven	-577.7597677840307	1291.0083151611414
Pujolas, Jordi	-609.7415497585744	1276.4504403762594
Ritzenthaler, Christophe	-598.7385308828682	1301.5000609568565
Colbert, S. Chris	1809.124641342437	55.84303374778417
Van Der Walt, Stefan	1785.968888656164	46.95769675686807
Bruno, Andrieu	-380.9571460954097	1821.867686761725
Bertheloot, Jessica	-380.15696417754896	1802.913876842937
Blanchard, Peva	280.7817274122781	3.738574186678875
Clement, Julien	238.82936516974115	0.38448025214112125
Rosaz, Laurent	105.44324094354731	140.19635845074941
Kutten, Shay	218.45256338379505	9.234208984303454
Nisse, Nicolas	309.2852994276268	-24.8323758511234
Blin, Lélia	371.03885673933445	-9.083001489757201
Magaldi, Hugo	-274.8139177178562	1732.2302509962212
Kang, Fenni	-305.75702300570464	1742.2569272342773
Lecoeur, Jérémie	-281.9496980597904	1757.4265183599018
Klein, Tijmen	967.2750367116298	1103.1957576550874
Pastur, Luc	959.1977457357245	1118.0627595021547
Guéniat, Florimond	986.790194066958	1110.2239649056435
Recalde, Laura	255.0837708526735	2341.3981019348603
Silva, Manuel	280.865899797979	2333.246890913129
Guenoun, M.	-817.3314104076397	202.37598545694226
Weisslinger, N.	-842.5736015082126	221.8467725950513
Mismetti, P.	-820.9247782558974	229.57468735236637
Leizorovicz, A.	-842.1419386550673	196.45077787364445
Javadi, Bahman	821.5435741402215	25.362626985615435
Anderson, David P.	846.7670826630344	24.690111932502788
Friz, L.	1811.5787959786949	-548.0622738329856
Plum, Michael	2047.1293589011198	-329.8328820063888
Wieners, Christian	2006.2608930865233	-326.6035293097472
Ritterbusch, Sebastian	2011.2626679316124	-302.95104094753594
Schneider, Guido	2027.9776509635922	-313.5715621740522
Monk, Peter	2009.403341181926	-164.397258434108
Chen, Qiang	1986.863372629659	-166.4859194586112
Dorfler, Willy	2025.0078035788074	-341.7104969551099
Luke, D. Russell	2042.9684672265228	-282.21773540511674
Rieder, Andreas	2042.4727605977084	-303.99619468708295
Coquet, Thomas	2063.4323765781296	-314.75871419078794
Marmorat, Simon	1979.3970565971308	-181.48027840207192
Constantinescu, Andrei	2057.920475621781	-286.6705063738584
Jaravel, Thomas	2081.7844873249455	-299.5199087949411
Bellis, Cédric	2078.9051961185705	-275.57668958612544
Hascoët, Mountaz	877.5147932000713	1118.5437580641687
Rapin, Nicolas	256.45075983778037	1309.6139031374742
Fiani, Philippe	232.54029042406466	1310.5328600186317
Popineau, Fabrice	335.46078304855035	1131.2086113600603
Bourda, Yolaine	356.4886162308978	1133.6922921310513
Marin, Andrea	-1057.5413056570314	1090.0781016975025
Sassone, Vladimiro	-1040.2335210844262	969.411133030576
Yang, Mu	-1060.937413475387	1030.4644001916338
Bugliesi, Michele	-1046.33826800845	1071.665324402391
Gallina, Lucia	-1072.3892253872475	1058.079459329181
Rossi, Sabina	-1081.4231994418296	1077.7080836877924
Elsalamouny, Ehab	-1021.4737919195752	947.1274322546334
Guelfi, Nicolas	334.68917507109825	1156.9069206456088
Greengard, Leslie	2011.842224668233	-9.73225536307609
Harmand, Jérôme	1560.5704704400423	1586.313518794934
El Hajj, M.	1554.8962063130498	1558.1426508774753
Wu, Wen-Li	1086.0936065167348	406.47371052131064
Chaslot, Guillaume	1032.299196866177	462.1143781043792
Hsu, Shun-Chin	1039.8190647186889	431.0705244332239
Wu, Meng-Jhen	1104.6244880043885	398.34693319363544
Helmstetter, Benard	1077.8518821469092	395.43799114623505
Hong, Tzung-Pei	1049.1306508631264	447.65187482356947
Kuo, Yau-Hwang	1073.5895278151813	458.07724711671176
Tsai, Shang-Rong	1063.520100539872	451.1052133728461
Wang, Hui-Ching	1064.4706018209458	401.24463938048973
Wang, Yuan-Liang	1096.8650748517107	386.39042988187117
Hagras, Heni	1113.541587460242	384.9187505985269
Chen, Yu-Jen	1083.5843439998177	378.53781219693593
Snir, Marc	971.7563101061133	83.18917362241017
Robert, Yves	895.7546211364191	141.11516843638137
Marchal, Loris	927.6644919127166	95.12438314292666
Jacquelin, Mathias	924.0681720308668	63.28599235190752
Orf, Leigh	986.22260517293	54.9589436483836
Dorier, Matthieu	985.5701895620009	32.33760174970125
Ouillon, Thomas	940.2201571713583	1480.0949241167389
Lepoutre, Thomas	935.9891921172258	1497.388228856548
Saito, Shoko	955.8273264846434	1475.8087683978806
Lapidus, Michel	839.3960233793551	529.9476121698098
Rock, John	871.9617718956696	530.4920017667082
Lefèvre, Jacques	1179.6582993129546	1794.1483438248886
Baguelin, Marc	1203.3016506234328	1789.092134542026
Wang, Feng	-234.45894989419253	1839.906209847422
Bai, Xuefeng	-199.33877041253885	1823.399955169237
Han, Hui	-238.50038448067642	1875.5802669620114
Li, Baoguo	-224.84293733742183	1828.1557904063611
Kang, Mengzhen	-213.46746837376156	1873.1928734602943
Guo, Yan	-233.8060051205338	1853.7513285682617
Lu, Qi	-217.1411418103668	1843.0634902865045
Assayag, Gérard	-1071.880637409559	749.4843211512912
Toro, Mauricio	-1058.3942282438427	803.7352995390414
Perez, Jorge	-1070.1074419279573	774.206457460382
Rueda, Camilo	-1055.9034276640784	764.5466581694938
Varde, Aparna	207.24845616765285	815.7081084048278
Nica, Anisoara	125.54637822169654	848.7015860883887
Nayak, Richi	220.76716543647365	785.3457483631819
Robert, Gérard	1169.406614301933	1864.9908176650154
Briais, Sébastien	-557.529773956943	157.61369870090425
Dupont De Dinechin, Benoît	-539.7688840461803	146.9455941516343
Worms, Julien	-600.4910931100395	156.22550737345458
Mazouz, Abdelhafid	-556.9950829736185	138.44235593009634
Deschinkel, Karine	-519.810557160867	148.55624058203713
Gregg, David	-497.8971280116954	80.6018018085714
Barthou, Denis	-526.4215768977483	103.0584195029188
Jolly, Marie-Pierre	2164.6215201187756	716.8632317916241
Taron, Maxime	2191.7283248981016	719.3372999612668
Dibie-Barthélémy, Juliette	214.57959259483482	1118.3874536452536
Buche, Patrice	215.29940812954715	1086.023191205949
Meinecke, Ingmar	48.32864673214915	2302.032245818009
Kuske, Dietrich	83.93376522416318	2273.3940436360167
Rodrigues, Luis	270.75529886940996	221.7137369156377
Ziviani, Artur	301.31499798630375	232.28050770768982
Gavidia, Daniela	293.8373821838126	236.81874296291548
Voulgaris, Spyros	264.1730423638003	205.17969288156735
H. Heiman, B.	1647.054381930281	1632.2995627357518
Yagoubi, M.	1631.6774348448926	1670.6661873027313
Duc, Gilles	1637.4793071062122	1649.741890692295
Witrant, Emmanuel	1529.8831421779691	1669.9944475174402
Niculescu, S.	1547.7681474630458	1674.6637238078963
Palomar, Esther	240.09630362717337	237.64453375516675
Douc, Randal	1242.2248896636456	-132.44289040920756
Guillin, Arnaud	1160.842297679011	-9.417468389216815
Cappé, Olivier	1242.8671523429475	-148.3132924538926
Sieger, Daniel	642.1973238212398	-739.6191099472022
Park, Eunjung	-553.4829918319409	56.17578689069714
Saddayapan, P.	-535.0182143205	50.789127394246236
Cavazos, John	-509.5924231286172	52.91267446984247
Bretar, Frederic	830.2414288242852	-824.6113690122636
Mallet, Clément	817.6370996294808	-855.4014451350777
Heipke, Christian	846.7031226304547	-831.7568258118191
Soergel, Uwe	806.9134334719116	-838.131640727429
D. Reid, Mark	1317.365894247733	-449.01937305509415
D. Grünwald, Peter	1336.6682036964305	-461.93998600001225
C. Williamson, Robert	1351.0144715526656	-438.0177014820376
Puel, M	1832.4338696479683	-564.0045706404096
Montarnal, Ph.	1808.7813532014648	-595.5043337486502
de Gournay, F.	1901.6234938685895	-572.2967695071145
Laucoin, E.	1833.3178363039299	-602.1668865302272
El Ganaoui, K.	1847.8651185883452	-574.0929592207443
Jouve, F.	1905.8271707492897	-534.1901156942052
Pankratova, I.	1866.717398778227	-567.0122694587114
Abballe, Th.	1809.2888986846363	-571.0225012237154
Kaber, S.M.	1827.6607820301226	-583.6937778945776
Edelsbrunner, Herbert	738.3389989101486	-580.8861725224807
Lao, Yi	1959.7982290000293	409.29988323336164
Yepes, Fernando	1982.5662730589818	398.7844739738385
Lepore, Natasha	1980.1756256105523	419.1071853346515
Ravichandran, Subhashree	1955.2804157725964	394.52857158866414
Nelson, Marvin D.	1937.4469659011697	412.62204129736625
Cheschin, Rafael	1943.481327661105	428.59985936335397
Panigraphy, Ashok	1964.4089568678592	431.8576591277892
Razafindralambo, Tahiry	249.4503533423	167.5374764822052
Obraczka, Katia	262.88451451737694	156.85884063829184
Schmidt, Loïc	202.6471426359792	149.4412766394334
Sericola, Bruno	332.9994703859844	153.42913376346695
Schmidt, Loic	282.82100628833547	151.04091008826117
Bosch, Sonja	362.61563796128087	1650.290365333185
Villemonte De La Clergerie, Éric	364.8970315916798	1668.1906424621948
Choi, S.	348.235553217096	1676.229950566089
Zeldes, Amir	378.72803989197075	1653.7598451294732
Pareja-Lora, Antonio	384.9154760838391	1668.1466150617985
Faass, Gertrud	347.6841184491951	1658.5404644204743
Kang, Meng-Zhen	-400.464777467197	1838.2082012320739
Wu, Lin	-402.2025088712246	1806.8607586109115
Le Dimet, François-Xavier	-406.0287526761476	1822.8391120143817
Hu, Bao-Gang	-380.3319385733615	1838.8275462380839
Miranda, Maria	1095.4603648036477	1865.7893035291565
Neves, Aline	1095.165338290182	1892.5654572493768
Crétien, Aurore	1771.5396082672473	1223.2804385254715
Tchernia, Gil	1792.590439645412	1226.5086321604126
Bacqueville, Daniel	1791.3451738782035	1253.2297728740919
Fribourg, Sébastien	1804.2019887479912	1242.4724195322176
Gleizes, Pierre-Emmanuel	1758.9434142691334	1240.8857917788034
Rouquette, Jacques	1758.7975071082587	1257.4113901918042
Choesmel, Valérie	1776.8355304601946	1239.6239833428617
Leblanc, Thierry	1791.8712798692109	1269.1314400500098
Noaillac-Depeyre, Jacqueline	1771.6716433420788	1267.5981413368072
Taly, Jean-François	1330.267086071208	-214.531818831065
Cordero, Juan Antonio	-180.00810690161654	312.6122935620685
Guyader, Arnaud	-343.2727805259577	-406.74804809653875
Cérou, Frédéric	-365.40948566777195	-398.3654692004788
Lamport, Leslie	-806.626948438861	1037.1419879609473
Doligez, Damien	-833.4953795949109	1049.3380303212737
Merz, Stephan	-830.6376767724279	1025.5012330411716
Hubbard, Edward M	1705.2768158692606	240.6279359095438
Knops, André	1721.4071735919024	229.21981441672423
Amer-Yahia, Sihem	172.62690464199176	939.5929463680135
Yu, Cong	199.03162669274386	957.8866809235981
Stoyanovich, Julia	178.41916974728989	964.1836241569248
Delgado, Myriam Regattieri	343.73610449549403	184.64176452573207
Vendramin, Ana Christina K.	359.7802443515515	200.35707356676608
Munaretto, Anelise	328.8609497904798	222.98801102013175
Cortier, Véronique	-717.909241662543	596.8214012725898
Wiedling, Cyrille	-734.1059016987838	639.0386324550445
Warinschi, Bogdan	-719.2452168762369	630.0561713588833
Baudet, Mathieu	-775.8583355151327	571.7213637960281
Chen, Daniel	655.7586385344292	-527.2740435998999
Mémoli, Facundo	718.0686323643152	-544.1450093150685
Sommer, Christian	708.9094821678575	-534.6327359021707
Jiang, Xiaoye	686.514520438801	-542.3207186837851
Hinrichs, Erhard	332.44887799582716	1787.2710528857147
Wittenburg, Peter	369.3811971939375	1783.3920312145565
Declerck, Thierry	351.74988544519596	1811.3835850646717
Piperidis, Stelios	349.5197625856404	1783.8214121982091
Calzolari, Nicoletta	332.6360166027674	1809.271859437036
Broeder, Daan	369.1140523290606	1801.1420101969136
Clement, Francois	-158.84499427590455	475.14504162330655
Mayero, Micaela	-173.32007594436703	464.54770557216216
Weis, Pierre	-185.02873728381584	475.19636830108664
Falcou, Joel	716.0619075778735	-894.935073928896
Esterie, Pierre	721.8020070912204	-918.6466554225372
Royan, Jerome	177.81244895365128	355.38089558598983
Raynal, Michel	266.7409943464167	234.6616965257797
Le Merrer, Erwan	177.86779914605634	319.27395238025775
Frey, Davide	192.8933749902994	330.6642514942096
Trédan, Gilles	244.10234391744984	224.4367415521333
Piegay, Romain	200.55649578207752	348.06795466757717
Anceaume, Emmanuelle	168.90698011193174	336.2045512848715
Mostefaoui, Achour	257.4529116678114	225.71892223223827
El Atia, Sanaâ	119.44127601657817	-863.5365673416849
Granier, Claude	141.0789038697186	-808.1933785279581
Molina, Laurence	136.3308439499504	-827.0463556646915
Dias-Lopes, Camila	116.9493007450128	-848.8256359106936
Salvetat, Nicolas	113.95273638538767	-814.2814181831808
Rialle, Stéphanie	105.15270955651559	-862.8250528160572
Jobard, Elodie	104.53859311880319	-917.8022538073259
Hennicker, Rolf	292.5892703453325	2248.573350313958
Dolev, Shlomi	453.8372637566483	-88.4889332535387
Alon, Noga	457.0290374360987	-64.84026917560115
Dubois, Swan	433.6189162852204	-75.86925365779014
Rovedakis, Stéphane	358.7374537631801	-23.47769608878389
Attiya, Hagit	430.0096739963303	-91.44414194944063
De Miras, Jérôme	1122.8114361182961	1817.2196607053434
Bonnet, Stéphane	1110.8704523827223	1827.9303583918263
Samuelides, Mathias	105.73289810652491	512.7560288370832
Mebsout, Alain	-287.7944398285047	537.9505775655695
Rideau, Laurence	-458.4207270319493	633.8011963373498
Garillot, François	-435.7035913475037	657.6931742465205
Guilhot, Frédérique	-455.31997508318585	614.7644975209338
Bertot, Yves	-441.2669948859479	640.1982792407229
Le Guyader, Carole	-1297.5035442507103	222.28156139163656
Gout, Christian	-1275.1659123761883	210.38675515174336
Vidal, Vincent	1171.5646753207216	484.22031479623433
Paugam-Moisy, Helene	1277.4719371521624	634.9161136405905
Levin, Alex	-226.65919805314385	-493.88574932227124
Lis, Mieszko	-234.431657520682	-507.2771612304861
O'Donnell, Charles W	-223.70937821578423	-476.4013457024906
Ropars, Thomas	847.2205665856571	47.26190165033004
Meneses, Esteban	836.6928622719975	64.58147732172827
Kale, Laxmikant	859.2390633044456	66.65140754955071
Guermouche, Amina	861.8650584435984	123.78174611279324
Uçar, Bora	872.1664716306423	49.74763264400238
Guettier, Christophe	-281.6152956102986	243.02444953584802
Schiller, Jochen	-270.8764589215112	261.0124907920194
Meissen, Ulrich	-269.73810371574217	227.8285565644597
Wählisch, Matthias	-284.5099830400698	270.67887856988216
Sella, Geneviève	-287.6947608575108	226.97772219045152
Schmidt, Thomas	-293.3956074117495	256.86884500022046
Voisard, Agnès	-300.80057582343807	240.78825551155774
Gerhold, Lars	-260.93173503001964	243.01529516624296
Weiss, Pierre	1650.791208873772	-9.571512514812778
Kowalski, Matthieu	1693.6282514686397	-16.689734979055093
Anthoine, Sandrine	1672.1276969525497	4.594701023636223
Chien-Chi, Chen	-255.63660313931447	-642.0533187795696
Norman, Bradley	-261.7572390157173	-621.6688263246903
Meekan, Mark	-287.2453102544312	-633.3773319241593
Joung, Shoou-Jeng	-280.1940369517501	-611.7335182800995
Schmidt, Jennifer	-274.6824174313622	-650.2938831697177
Elias, Micheline	909.5662268830722	1129.8974852479357
Halfwerk, Hans	1315.642249332128	-932.0975717700607
Kreike, Bas	1324.4528018263006	-961.47031116948
Van De Vijver, Marc J.	1293.4180921605025	-965.1645875442258
Servant, Nicolas	1303.0556471424143	-937.5124348786519
Barillot, Emmanuel	1318.763486558847	-946.8066385965434
Bollet, Marc	1340.9892363532513	-944.0822867987225
Hupé, Philippe	1330.8237756813403	-978.1770165123485
Fourquet, Alain	1330.0243930778045	-935.6054628392168
Sigal-Zafrani, Brigitte	1303.470647465555	-976.8964648310807
Sie, Daoud	1343.5824325996703	-955.7707178608043
Kerkhoven, Ron	1316.9607333519461	-981.3731937499169
Bartelink, Harry	1307.1887263872638	-959.5057289486291
Hadhri, Rim	1341.7239605889815	-969.1573161088264
Jacob, Laurent	1294.475134622844	-947.9330491887795
Brusó, Mayla	-955.1955294056622	728.5767281797407
Etalle, Sandro	-979.2700029136456	717.5083975087114
Den Hartog, Jerry	-954.650917086859	705.4972803875618
Labrune, Jean-Baptiste	818.7346486804815	1096.2451555394955
Rivoirard, Vincent	1192.906397628555	-757.4061818594093
Bertin, Karine	1175.2752178658275	-782.7235736921
Mans, Bernard	-190.21029398455374	230.22973979937794
Rodolakis, Georgios	-213.21639728549152	237.88968472204382
Rauchwerger, Lawrence	-529.823728586097	19.46549166055035
Gerdes, Kim	1062.9774291776246	-1306.1236611909067
Dister, Anne	1054.5118429608065	-1267.0005687364855
Benzitoun, Christophe	1080.1414829061966	-1267.7351610485578
Kahane, Sylvain	1043.7495031139767	-1289.707428991882
