StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex,AvgDistance,MinDistance
78777,108391, ,, ,,,21.95905691,43.49149077,31.56565657,10.77,8.273925865,M0 ,1.806,0.300177,0.000011
58602,81499,150052,, ,,,16.6465904,-8.61858536,270.2702703,6.44,-0.71899138,K5 ,1.806,0.040612,0.000002
69317,95867,183681,, ,,,19.49798799,22.70663119,621.1180124,7.35,-1.61587062,M0III ,1.806,0.08636,0.000007
77363,106420,205349,8248,, ,,21.55496847,45.85402371,460.8294931,6.27,-2.047701331,K1Ibvar ,1.805,0.111553,0.00002
10480,14927,19683,, ,,,3.2088765,56.14913188,259.7402597,7.45,0.377303648,M6 ,1.804,0.005436,0.000005
19063,26786,37710,, ,,,5.68961204,17.52219078,1315.789474,6.97,-3.625932039,M... ,1.803,0.21152,0.000076
75444,103919,200546,, ,,,21.05553278,27.33158358,265.9574468,7.07,-0.054060775,M2III ,1.802,0.015891,0.000001
18344,25877,36148,, ,,,5.52409041,38.31969459,251.8891688,6.88,-0.126047466,K5 ,1.802,0.018097,0.000001
18343,25875,36149,, ,,,5.5235262,36.77906549,1666.666667,7.45,-3.659243748,K3Ib: ,1.802,0.213707,0.000179
48678,66783,118685,, ,,,13.6871256,-71.86835438,292.3976608,6.91,-0.41986947,M4III ,1.801,0.028306,0.000002
85914,0, ,,Gl 83.1 ,,,2.002531857,13.07760361,4.468275246,12.28,14.02930041, dM8 e ,1.8,0.678598,0.000205
86733,0, ,,GJ 1171 ,,,13.50911315,19.17528924,14.47178003,14.73,13.92739024, ,1.8,0.671605,0.000033
87324,0, ,,NN 4255 ,,,22.05782392,78.27815754,25,15.87,13.88029996, m ,1.8,0.668378,0.000077
87361,0, ,,Gl 860 B,,,22.46805817,57.70205808,4.007694774,11.3,13.28552681, M6 V ,1.8,0.627715,0.000294
77462,106557, ,,NN 4205 ,,,21.58053015,51.53634769,17.43071292,11.78,10.57342425,M: ,1.8,0.446053,0.000106
61819,85887, ,, ,,,17.55186711,74.56640684,41.89359028,11.3,8.189262095, ,1.8,0.295044,0.000004
14226,20259,27293,, ,,,4.34216412,43.23816534,444.4444444,7.23,-1.009087409,K2 ,1.8,0.054141,0.000001
17767,25092,35155, , ,,,5.37183803,-8.66610717,757.5757576,6.82,-2.577130344,S4,1.8,0.144049,0.000021
59700,83014,152885,, ,,,16.96395034,-39.11573382,354.6099291,6.59,-1.158754458,M1III ,1.799,0.061634,0.000004
13695,19545,26448,, ,,,4.18593246,2.31843447,595.2380952,7.01,-1.863453591,M... ,1.799,0.100625,0.000036
56541,78518,143462,, ,,,16.029814,-34.62721845,370.3703704,7.43,-0.413181179,K4/K5III ,1.797,0.028053,0.000004
65530,90910,171089,, ,,,18.54404262,4.29641692,10000000,7.36,-7.64,K5 ,1.796,0.481838,0
23620,32558,49331,2508,, ,,6.79367322,-8.99850109,401.6064257,5.08,-2.939003265,M1II ,1.795,0.166963,0.000007
65603,91004,171115,6961,, 24 Sgr,,18.56485771,-24.03226534,1052.631579,5.49,-4.621381974,K3III ,1.795,0.277518,0.000289
57212,79479,145596,, ,,,16.22008423,-34.30687853,367.6470588,7.39,-0.43715548,M2III ,1.795,0.028968,0
51741,71390,127597,, ,,,14.59860923,-69.97053142,454.5454545,7.2,-1.087886596,M2III ,1.795,0.058046,0.000003
27860,38031,63302,3026,, ,,7.79403544,-15.99069738,699.3006993,6.31,-2.913319813,K3Iab/b ,1.791,0.165321,0.000009
83575,115187,220007,, ,,,23.33051762,57.24363434,267.3796791,6.89,-0.245641989,K2 ,1.791,0.022022,0.000004
86921,0, ,,Gl 618 B,,,16.33518766,-37.54450901,8.472422266,14.15,14.50996204, M5 : ,1.79,0.711663,0.000067
87045,0, ,,GJ 1224 ,,,18.1263226,-15.96095825,7.535795026,13.63,14.24435461, m ,1.79,0.693377,0.000389
86010,0, ,,GJ 1053 ,,,3.17604848,73.7889325,12.06272618,14.64,14.23277265,sdM6 ,1.79,0.692579,0.000014
87196,0, ,,GJ 1253 ,,,20.43446175,58.56457317,9.293680297,14.04,14.19906136, M5 ,1.79,0.690266,0.000004
85868,0, ,,GJ 1035 ,,,1.336224449,84.15220708,13.66120219,14.77,14.09255541, m ,1.79,0.682938,0.000018
87396,0, ,,GJ 1277 ,,,22.94228038,-60.03829066,11.11111111,14.08,13.85121255, M4 ,1.79,0.666385,0.000176
86710,0, ,,NN 3767 ,,,13.19669466,25.34262413,24.3902439,15.75,13.81391928, m ,1.79,0.663826,0.000007
87218,0, ,,Gl 802 ,,,20.72046326,55.32734898,15.79778831,14.68,13.68701855, dM5 e ,1.79,0.655133,0.000109
85782,0, ,,Gl 15 B,,,0.302493143,44.01773723,3.567988012,11.06,13.29788307, M6 Ve ,1.79,0.628561,0.000122
54929,76107, ,, ,,,15.5435541,-52.35539226,30.53435115,10.97,8.546056522,M0 ,1.79,0.316831,0.000036
58979,82011,151061,, ,,,16.75318081,-3.08492236,266.6666667,6.95,-0.179843661,M6III ,1.79,0.019823,0.000001
57487,79880,146422,, ,,,16.30485209,-46.44978106,342.4657534,7.48,-0.193085743,M3III ,1.79,0.020258,0.000004
60773,84481,156115,, ,,,17.27108166,-15.22374114,255.1020408,6.52,-0.513569665,K5III ,1.79,0.031961,0.000001
64097,88984,166144,, ,,,18.16260284,-11.72467096,1428.571429,7.32,-3.4545098,K2 ,1.79,0.200297,0
16197,22928,31220,, ,,,4.93426983,43.49350904,269.541779,7.4,0.246869548,M0Ib ,1.789,0.008067,0.00001
60508,84105,155035,6374,, ,,17.19407635,-48.87338828,254.4529262,5.94,-1.088037248,M1/M2III ,1.786,0.058054,0.000005
6485,9314,11996,, ,,,1.99425004,60.00772478,306.7484663,7.29,-0.143912,K4III ,1.786,0.018662,0.000001
77012,105963, ,,NN 4196 ,,,21.45920892,34.02505987,29.68239834,11.15,8.787505055,M0: ,1.785,0.33179,0.000007
66906,92715,175100,, ,,,18.89163868,9.65857677,826.446281,7.4,-2.186073148,M... ,1.781,0.119904,0.000065
87433,0, ,,NN 4345 ,,,23.59440036,6.181462052,23.69668246,16.1,14.22656225, m ,1.78,0.692157,0.000164
86464,0, ,,Gl 359 ,,,9.683475255,22.03157468,12.16545012,14.23,13.80435909, M4 ,1.78,0.663165,0.000322
86389,0, ,,NN 3515 ,,,8.848039968,52.89943893,21.73913043,15.4,13.71378916, m ,1.78,0.656965,0.000113
86214,0, ,,NN 3366 ,,,5.785157174,-5.196369211,16,14.54,13.51940009, m ,1.78,0.643671,0.00044
86865,0, ,,Gl 585 ,,,15.39785051,17.4825415,11.75088132,13.68,13.3296478, M4 ,1.78,0.630724,0.000217
43819,59551,106111,4645,, ,,12.21306438,-70.15178663,500,6.05,-2.444850022,F6Ib ,1.78,0.135808,0.000041
69603,96245,184590,, ,,,19.57058215,25.3525657,840.3361345,7.07,-2.552265193,M1III ,1.78,0.142496,0.000005
24550,33762, ,, ,,,7.01221608,-12.10592968,35.39823009,11.94,9.195092261,M2 ,1.779,0.357366,0.000001
15819,22400,30482,, ,,,4.82103964,28.35084921,297.6190476,7.17,-0.198303613,K0 ,1.779,0.020431,0
58728,81680,150382,, ,,,16.68550189,-11.83856422,414.9377593,6.85,-1.239914787,K5 ,1.779,0.065838,0.000008
3004,4305,5258,, ,,,0.91938244,57.2761503,1010.10101,7.43,-2.591824027,K5 ,1.779,0.14497,0
71820,99124,191226,, ,,,20.1240378,36.56777121,2564.102564,7.28,-4.764676965,K2II: ,1.779,0.287113,0.000145
82237,113288,216946,8726,, ,,22.94055518,49.73355094,574.7126437,4.99,-3.807253759,K5Ibvar ,1.778,0.223443,0.000014
20007,28023,39430,, ,,,5.92709754,53.45984246,714.2857143,7.4,-1.869359822,M0 ,1.778,0.100971,0.000003
64607,89662,167774,, ,,,18.29767232,-27.35472517,666.6666667,7.21,-1.909543705,M1/M2III ,1.777,0.103334,0.000013
991,1352,1240,, ,,,0.281659,49.46192856,704.2253521,6.52,-2.718558278,M0 ,1.775,0.152947,0.000058
60761,84460, ,,NN 3998 ,,,17.26686629,11.0585144,18.10282404,10.84,9.55126835,M2.5 ,1.773,0.380007,0.000047
16009,22667,30959,1556,, 4Omi1Ori,,4.87554547,14.25077828,166.1129568,4.71,-1.392017544,M3Sv ,1.773,0.073954,0.000014
11439,16319,21179,1032,, ,,3.50538592,71.86389717,262.4671916,6.37,-0.725375122,M2III ,1.772,0.040893,0.000002
87043,0, ,,GJ 1223 ,,,18.04592494,37.53127537,11.9760479,14.85,14.45843238, m ,1.77,0.708116,0.000053
86641,0, ,,GJ 1154 A,,,12.23877665,0.625325144,8.460236887,13.73,14.09308738, m ,1.77,0.682974,0.000018
87446,0, ,,GJ 1288 ,,,23.71479976,30.82568922,12.21001221,14.36,13.92641951, m ,1.77,0.671535,0.000033
86352,0, ,,Gl 299 ,,,8.198219338,8.846266768,6.756756757,12.83,13.68130858, dM5 ,1.77,0.654745,0.000083
87054,0, ,,NN 4049 B,,,18.30114674,38.7899031,11.36363636,13.53,13.25241336, m ,1.77,0.625453,0.000006
69368,95937,183630,7414,, 36 Aql,,19.51106221,-2.78886135,154.0832049,5.03,-0.908776516,M1IIIvar ,1.77,0.049307,0.00001
58637,81563, ,, ,,,16.65832561,50.56860064,21.79123992,11.88,10.18859029,K: ,1.77,0.420996,0.000013
65705,91135,171394,, ,,,18.5899132,-19.26850624,156.9858713,6.77,0.790697162,M3/M4III ,1.77,0.000428,0
10865,15466, ,, ,,,3.3240496,38.01338299,33.82949932,10.79,8.143522149,M0 ,1.769,0.292282,0.000018
56272,78120,142804,, ,,,15.95144518,-16.03432762,252.5252525,6.53,-0.48152407,M1III ,1.769,0.030691,0
56415,78346,142676,, ,,,15.99723054,-64.85413758,1123.595506,6.89,-3.363049967,M0/M1II ,1.767,0.194331,0.00001
44261,60180,107397,, ,,,12.34093135,61.30965826,442.4778761,7.21,-1.019457804,M3:III ,1.766,0.054649,0.000004
63352,87954,163826,, ,,,17.96755114,2.7199599,1408.450704,7.03,-3.713708256,K5 ,1.764,0.217286,0.000029
63553,88258,164358,6715,, 6 Sgr,,18.02308954,-17.15685222,568.1818182,6.27,-2.502436661,K2III ,1.763,0.139388,0.000015
78172,107532,207263,, ,,,21.77954474,37.65800225,320.5128205,7.26,-0.26922703,M... ,1.762,0.022834,0.000016
65125,90359,167100,, ,,,18.43807244,-79.92735874,598.8023952,7.46,-1.426417644,M1/M2III ,1.762,0.075827,0
65048,90257,169335,, ,,,18.41663192,-18.53867137,346.0207612,7.26,-0.435510786,M0III ,1.761,0.028904,0.000018
86891,0, ,,NN 3927 ,,,15.91758778,33.85365294,23.75296912,15.95,14.07141048, m ,1.76,0.681488,0.000116
87311,0, ,,NN 4239 ,,,21.94748806,-1.910810547,13.33333333,14.64,14.01530632, dM5 ,1.76,0.677637,0.000067
87064,0, ,,GJ 1227 ,,,18.37593872,62.06511514,8.244023083,13.41,13.829304, m ,1.76,0.664875,0.000195
86030,0, ,,GJ 1058 ,,,3.367534498,2.952780573,16.83501684,14.78,13.64893222, m ,1.76,0.652531,0.000064
86245,0, ,,Gl 232 ,,,6.410979712,23.44211578,8.333333333,13.06,13.45590623, M4.5 ,1.76,0.639331,0.000028
87015,0, ,,GJ 1220 ,,,17.52328161,82.08524206,14.10437236,14.18,13.43323118, m ,1.76,0.63779,0.000341
85877,0, ,,NN 3093 A,,,1.379378124,0.539837078,14.45086705,13.97,13.17053047, m ,1.76,0.61988,0.000001
86246,0, ,,NN 3393 ,,,6.431121076,56.18207547,22.27171492,14.55,12.81123171, m ,1.76,0.595459,0.000101
87201,0, ,,Gl 792 ,,,20.52377954,38.55071274,15.06024096,13.48,12.5908404, M4 ,1.76,0.580528,0.000099
87001,0, ,,GJ 1219 ,,,17.46209189,14.48819296,19.68503937,13.69,12.21931856, m ,1.76,0.555436,0.000069
64809,89938,168567,, ,,,18.35063377,-15.23067034,370.3703704,6.94,-0.903181179,K3III ,1.76,0.049041,0
28670,39070,66342,3153,, ,,7.99376285,-60.58708857,320.5128205,5.19,-2.33922703,M0II ,1.758,0.129278,0.000016
26860,36775,60687,, ,,,7.5639581,-43.11373014,320.5128205,6.68,-0.84922703,M1III ,1.758,0.046515,0.000006
19921,27912,39732,, ,,,5.9062455,-1.07649606,10000000,7.43,-7.57,M3III ,1.758,0.477069,0
84099,115956,221189,, ,,,23.49334004,38.64337438,555.5555556,7.35,-1.373637474,M... ,1.757,0.07296,0.00001
27303,37321,61649,, ,,,7.6620163,-15.82783637,226.2443439,7.38,0.607111347,M1III ,1.755,0.001992,0.000001
73575,101412,196143,, ,,,20.5518251,54.45695617,689.6551724,6.82,-2.373159989,M0 ,1.755,0.13137,0.000026
54652,75697,137476,, ,,,15.46441568,-40.65962281,375.9398496,7.01,-0.865591817,M2III ,1.754,0.047277,0.000001
40810,55140,98292,4379,, ,,11.28861712,-67.82349927,520.8333333,6.06,-2.523493856,M2III ,1.753,0.1407,0.000019
30310,41196,71368,, ,,,8.40625104,-55.78968366,406.504065,7.19,-0.855324464,K4III ,1.753,0.046797,0
70458,97351,186780,, ,,,19.785838,-17.07811181,1639.344262,6.87,-4.203350825,M2III ,1.753,0.249648,0.000332
19733,27661,39045,2018,, ,,5.85715133,32.12469631,177.9359431,6.28,0.028681578,M3III ,1.752,0.013511,0.000002
17132,24193,33463,, ,,,5.1939749,29.90363622,350.877193,6.42,-1.3057757,M2III ,1.752,0.069317,0.000009
52432,72431,129998,, ,,,14.80996341,-63.35534513,917.4311927,7.46,-2.35286751,K3III ,1.752,0.130119,0.000033
9844,14040,18760,904,, 7 Eri,,3.01413206,-2.87864142,239.8081535,6.11,-0.789319725,M2III ,1.751,0.043763,0.00001
86752,0, ,,NN 3798 ,,,13.68814338,30.03052897,22.32142857,15.83,14.08639007, m ,1.75,0.682517,0.000198
86956,0, ,,NN 3976 ,,,16.84923913,22.44494062,10,14.08,14.08, m ,1.75,0.682083,0.000017
86699,0, ,,Gl 493.1 ,,,13.01025101,5.682183922,8.143322476,13.4,13.84599183, dM5 e ,1.75,0.666027,0.000176
86972,0, ,,NN 3988 ,,,17.05650385,51.39718274,9.505703422,13.56,13.6700787, k-m ,1.75,0.653979,0.000274
86287,0, ,,GJ 1096 ,,,7.271733605,33.15943201,14.90312966,14.48,13.6136126, m+ ,1.75,0.650117,0.000055
86553,0, ,,NN 3635 ,,,10.98567838,30.25727526,22.37136465,15.36,13.61153762, m ,1.75,0.649973,0.000014
86131,0, ,,NN 3294 ,,,4.506636544,17.49764327,15.87301587,14.57,13.56670275, k-m ,1.75,0.646905,0.000044
915,1242, ,,GJ 1005 A,,,0.25768536,-16.13230661,5.212133848,12.03,13.4449222,M: ,1.75,0.63859,0.000022
86491,0, ,,GJ 1131 ,,,10.13587028,69.24643945,17.76198934,14.34,13.09254197, m ,1.75,0.614576,0.000076
87300,0, ,,Gl 838.1B,,,21.82616058,5.649512206,24.3902439,14.9,12.96391928, m ,1.75,0.605824,0.000034
45409,61874, ,,Gl 480.1 ,,,12.67969955,-43.56806218,7.661661048,12.24,12.81838533,M4 ,1.75,0.595941,0.000017
86097,0, ,,Gl 165 A,,,4.22005646,50.5324648,16.15508885,13.67,12.62845325, M3.5 ,1.75,0.583075,0.000401
86629,0, ,,Gl 455 ,,,12.03935614,28.58829177,20.28397566,12.84,11.3042346, M3 ,1.75,0.494212,0.000006
22583,31237,46377,, ,,,6.55171804,1.27333111,740.7407407,6.88,-2.468331158,K4III ,1.75,0.137265,0.000019
9570,13645,18142,, ,,,2.92813168,31.04312605,396.8253968,6.89,-1.102997296,M3II-III ,1.749,0.058805,0.000014
82042,112998,216595,8707,, ,,22.88438048,60.10102327,398.4063745,6.01,-1.991631393,K2V: ,1.748,0.108201,0.000013
74945,103242,199251,, ,,,20.91603654,33.76402394,751.8796992,6.93,-2.450741795,M4 ,1.748,0.136173,0.000008
59595,82855,152636,6282,, ,,16.93270611,-33.50688932,178.2531194,6.29,0.034814306,K5III ,1.747,0.013341,0.000002
19367,27189,38199,, ,,,5.76330129,37.65902509,181.4882033,7.49,1.195757994,M... ,1.747,0.000979,0.000004
42468,57548, ,,Gl 447 ,,,11.79556752,0.80752617,3.338006542,11.12,13.50256408,M4.5V ,1.746,0.642527,0.000357
49822,68491,122096,, ,,,14.02177542,-57.22865876,1234.567901,7.04,-3.417574906,K4II/III ,1.746,0.197888,0
62896,87353,161915,, ,,,17.84956067,-50.2909029,819.6721311,7.49,-2.078200847,M1III ,1.745,0.113383,0
71553,98773,190466,, ,,,20.06097458,38.32733066,10000000,7.15,-7.85,A2V+... ,1.745,0.496204,0
6510,9355,12233,, ,,,2.00353628,6.91806414,354.6099291,7.41,-0.338754458,K5 ,1.744,0.025296,0
15860,22455,30634,, ,,,4.8319263,13.68914691,353.3568905,7.06,-0.681067822,K2 ,1.744,0.03895,0.000002
10403,14824,19664,, ,,,3.18991868,38.06943386,432.9004329,7.3,-0.881940101,M... ,1.744,0.04804,0.000004
54144,74936,135689,, ,,,15.31278978,-54.36423812,806.4516129,7.01,-2.522891574,M1/M2III ,1.744,0.140662,0.00002
68392,94646,180377,, ,,,19.2592694,18.51632809,328.9473684,6.46,-1.125632082,M2III ,1.743,0.059949,0.000006
75165,103544, ,,NN 4173 ,,,20.9782569,34.27453088,23.36448598,11.06,9.217218845,M2 ,1.741,0.358763,0.000013
40329,54474,97903,, ,,,11.14481541,-86.23094263,296.735905,6.87,-0.491850496,M2III ,1.741,0.031098,0.000004
86983,0, ,,GJ 1214 ,,,17.25469326,4.971426556,12.91989664,14.67,14.1137048, m ,1.74,0.684396,0.000634
86693,0, ,,NN 3756 ,,,12.93204447,50.93422699,20.24291498,14.4,12.86863474, m ,1.74,0.599356,0.000088
87193,0, ,,GJ 1251 ,,,20.46651401,-76.67045877,16.94915254,13.82,12.67426006, M4.5 ,1.74,0.586176,0.000229
24072,33152,50877,2580,, 16Omi1CMa,,6.90220967,-24.18422296,606.0606061,3.89,-5.022580279,K3Iab ,1.74,0.304426,0.000173
52810,72989,131217,, ,,,14.91581834,-61.0758321,235.8490566,7.45,0.586829283,M2/M3II ,1.74,0.002232,0.000009
14761,20958,28487,, ,,,4.49414731,5.16430847,234.1920375,6.93,0.082139375,M3II ,1.74,0.012063,0
38832,52373,92686,, ,,,10.70463824,10.3555605,265.2519894,7.08,-0.038293249,K5 ,1.74,0.015425,0.000002
68449,94722,180295,, ,,,19.27428556,-11.56848204,316.4556962,7.49,-0.011564587,K2 ,1.739,0.014647,0
27322,37343,62036,, ,,,7.66520357,-45.96961797,558.6592179,7.4,-1.335734845,M1III ,1.739,0.070918,0.000031
17627,24892,34577,, ,,,5.33561354,35.78600748,377.3584906,7.39,-0.49377063,M... ,1.738,0.031174,0
17934,25322,34450,, ,,,5.41650913,73.7072001,384.6153846,6.48,-1.44513326,M0 ,1.738,0.076852,0.000001
72308,99758,191630,, ,,,20.24050034,-62.27918456,847.4576271,6.74,-2.900589963,M3S ,1.738,0.164508,0.000084
82736,113992,218113,, ,,,23.08499352,28.20206774,413.2231405,7.48,-0.60092317,K5III ,1.737,0.035535,0.000004
39519,53334,94683,4266,, ,,10.9082215,-61.82661289,510.2040816,5.95,-2.588719643,K4III ,1.736,0.144778,0.000012
12137,17342,22764,1112,, ,,3.71187061,59.96938466,675.6756757,5.74,-3.408691423,K4Ib ,1.736,0.197306,0.000039
57739,80248,147575,, ,,,16.38318478,-7.20895079,245.7002457,7.47,0.517972046,M... ,1.736,0.003139,0
62947,87430,162648,, ,,,17.86668624,4.48729802,254.4529262,6.7,-0.328037248,K5 ,1.736,0.02491,0.000004
8238,11785,15594,, ,,,2.53513358,50.18078867,540.5405405,7.11,-1.554141358,M0 ,1.734,0.082889,0.000006
43575,59200,105437,4622,, ,,12.14020473,-60.84712841,662.2516556,6.22,-2.885115264,K3/K4II ,1.733,0.16352,0.000001
8377,11978,15417,, ,,,2.57514346,76.7182744,392.1568627,6.75,-1.217299098,M0 ,1.733,0.064657,0.000006
12210,17447,23548,, ,,,3.73850695,-41.89765877,581.3953488,7.48,-1.342357765,M1Ib/II ,1.733,0.071273,0
54743,75828,137709,5742,, ,,15.49007671,-46.7326907,271.7391304,5.26,-1.910760907,K4III ,1.731,0.103408,0.000001
86130,0, ,,Gl 170 ,,,4.506582855,39.85823875,10.42752868,13.91,13.81909304, M4.5 ,1.73,0.664182,0.000148
86468,0, ,,GJ 1128 ,,,9.714917268,-68.90104838,6.211180124,12.78,13.81412938, m ,1.73,0.66384,0.000007
86750,0, ,,NN 3797 ,,,13.67121818,47.21513211,22.172949,15.3,13.57088271, m ,1.73,0.647188,0.00014
87334,0, ,,GJ 1265 ,,,22.22765382,-17.68255694,10.43841336,13.57,13.47682755, m ,1.73,0.640765,0.000046
86555,0, ,,NN 3637 ,,,11.02101727,3.011528757,13.90820584,14.07,13.35364445, m ,1.73,0.632363,0.000158
87228,0, ,,NN 4169 ,,,20.89295065,10.62244309,13.85041551,13.97,13.26268599, m ,1.73,0.626159,0.000009
86654,0, ,,NN 3726 C,,,12.44916075,27.01987429,23.80952381,14.88,12.99624645, dM5 e ,1.73,0.608023,0.000039
86867,0, ,,NN 3907 ,,,15.4951281,42.88691666,19.56947162,14.17,12.7121045, m ,1.73,0.58874,0.000001
85842,0, ,,GJ 1025 ,,,1.014516552,-4.455593549,16.66666667,13.32,12.21075625, ,1.73,0.554855,0.000034
85999,0, ,,NN 3189 ,,,2.969130141,-12.89122367,22.22222222,12.67,10.93606257, M2.5 ,1.73,0.469859,0.000004
20696,28930,41429,2146,, ,,6.10623272,29.51242509,273.9726027,6.01,-1.178535678,M3II comp ,1.73,0.06265,0.000001
63929,88769,165826,, ,,,18.12241755,15.23472425,265.9574468,7.24,0.115939225,M... ,1.73,0.011184,0
80020,110058,211516,, ,,,22.2916007,5.14419906,769.2307692,7.34,-2.090283238,M... ,1.73,0.114109,0.000013
24619,33856,52877,2646,, 22Sig CMa,,7.02865325,-27.93484165,373.1343284,3.49,-4.36932603,K4III ,1.729,0.260688,0.00014
82122,113131,216672,,,8714,,22.90989388,16.94185315,296.735905,6.39,-0.971850496,S5,1.729,0.052328,0.000007
59497,82724, ,, ,,,16.90881521,-62.40023361,9.126585744,11.85,12.04845831,Mp ,1.729,0.543936,0.000141
27032,36982,62689,3000,, ,,7.60116359,-77.63414808,352.1126761,6.72,-1.0134083,M0III ,1.728,0.054352,0.000004
60651,84311,155341,6384,, ,,17.23705692,-56.88851206,393.7007874,6.08,-1.895831417,M1/2II/III+A,1.728,0.102528,0.000008
17638,24914,34255,1720,, ,,5.33961515,62.65371666,606.0606061,5.64,-3.272580279,K4Iab: ,1.728,0.188455,0.000006
83683,115345,220211,, ,,,23.36368662,20.6378105,294.1176471,7.18,-0.162605415,M... ,1.728,0.019263,0.000002
15801,22379,41301,, ,,,4.81733939,-88.27117985,361.0108303,7.17,-0.617601155,M2III ,1.728,0.036236,0.000001
40891,55257,98627,, ,,,11.31772501,-75.82488022,561.7977528,7.37,-1.377899988,K5III ,1.728,0.073189,0.000005
32737,44281,77339,, ,,,9.01841228,-27.51572719,324.6753247,7.19,-0.367246417,M1III ,1.727,0.026337,0.000003
35678,48120,85230,, ,,,9.81117985,-55.49520537,694.4444444,7.44,-1.76818754,M2III ,1.726,0.095076,0
11769,16789,21971,, ,,,3.60105791,63.28812241,769.2307692,7.33,-2.100283238,K4III ,1.726,0.114712,0.000012
10370,14778,19723,, ,,,3.18031592,10.00587109,943.3962264,6.95,-2.923470674,K2 ,1.726,0.165972,0.000119
49620,68178,121518,, ,,,13.9578038,-57.71110765,1351.351351,7.28,-3.373841401,M3Iab/Ib ,1.726,0.195037,0.000007
14855,21082,28595,, ,,,4.51865692,15.10516513,139.6648045,6.28,0.554565112,M3III ,1.725,0.00264,0.000003
37926,51141,90914,, ,,,10.44703249,-73.16799231,331.1258278,6.61,-0.989965285,M3III ,1.725,0.053207,0
2137,3030,3489,, ,,,0.64262384,60.32478527,10000000,6.77,-8.23,K3Ib-II ,1.725,0.522312,0
53596,74131,134140,, ,,,15.14931005,-26.49727367,429.1845494,6.92,-1.243220395,M1III ,1.724,0.066012,0.000014
25357,34813,55663,, ,,,7.2066867,-31.98187391,680.2721088,7.13,-2.033413326,M1III ,1.724,0.110697,0.000005
2674,3833,4647,, ,,,0.82052022,57.07503538,492.6108374,7.12,-1.34251981,M2III ,1.722,0.071282,0.000003
22067,30599,45481,, ,,,6.43054445,-38.93559358,1612.903226,7.31,-3.728041553,K3III ,1.722,0.218228,0.00016
57996,80620,148349,6128,, ,,16.46207137,-7.59755617,155.5209953,5.24,-0.718945135,M2 comp ,1.721,0.04061,0.000001
86617,0, ,,NN 3693 ,,,11.89777064,7.010158879,14.16430595,17.89,17.13402351, M6 : ,1.72,0.893185,0.004071
86934,0, ,,NN 3959 ,,,16.52196966,40.85974452,10,14.79,14.79, m+ ,1.72,0.730967,0.000113
86011,0, ,,GJ 1055 ,,,3.149740843,10.03303758,11.87648456,14.85,14.47656046, m ,1.72,0.709361,0.000065
87231,0, ,,Gl 810 B,,,20.9258388,-14.05945396,12.67427123,14.55,14.03538502, ,1.72,0.679011,0.000205
86794,0, ,,GJ 1182 ,,,14.2595856,4.667243249,13.9275766,14.3,13.58062222, m ,1.72,0.647858,0.000243
87212,0, ,,GJ 1256 ,,,20.67487336,15.48889109,9.842519685,13.43,13.46446854, dM4-5 ,1.72,0.639921,0.000143
86908,0, ,,Gl 611 B,,,16.08137131,39.15743705,14.36575205,14.23,13.44335817, m ,1.72,0.638484,0.00003
86408,0, ,,GJ 1119 ,,,9.009875301,46.59392646,10.35196687,13.32,13.24488563, m ,1.72,0.624946,0.000007
86707,0, ,,GJ 1167 A,,,13.15995324,28.98684537,15.87301587,14.18,13.17670275, dM5 ,1.72,0.620303,0.000014
87156,0, ,,NN 4123 ,,,19.82727295,8.207197763,25.64102564,15.21,13.16532304, k ,1.72,0.619522,0.000028
87152,0, ,,Gl 766 A,,,19.76278026,27.14172216,10.74113856,12.91,12.7547484, dM4.5 J ,1.72,0.591627,0.000099
86500,0, ,,GJ 1132 ,,,10.24874289,-47.16019498,17.24137931,13.5,12.31713997, k ,1.72,0.562029,0.000033
